,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No Service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1336,0,0,1,0,-0.7074988841047369,1,0,0,1,0,0,0,0,0,0.3535747564150775,-0.5137929672637104,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5604,1,0,0,0,-0.6259833653769568,1,0,0,0,0,0,0,0,1,0.20260545385364315,-0.47305878555083136,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1602,1,0,0,0,-0.09613249364638582,1,0,0,0,0,0,1,1,1,0.8479577472206542,0.20915614419644984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2238,0,0,0,0,-1.2781075151991979,1,0,0,0,0,1,1,1,1,1.033766119603958,-0.9626400295774995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
639,1,0,1,0,-0.9112876809241872,1,1,0,0,0,0,0,1,1,0.6820574147355615,-0.6280205130621297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6798,0,0,0,0,-0.789014402832517,1,0,0,0,0,0,0,0,1,0.18103841063058138,-0.6141854313337965,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3830,1,0,1,0,-1.1558342371075276,1,1,0,1,0,0,1,1,1,1.178099408865989,-0.8197289226161982,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4851,0,1,0,0,-1.1965919964714178,1,0,0,0,0,0,0,0,1,0.189333427254836,-0.9146798816116058,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6291,0,0,0,0,1.0858425279064263,1,1,1,1,1,1,0,1,0,0.502885055651661,1.1039202276299704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1070,0,0,0,0,-1.2373497558353077,1,0,0,0,0,0,0,0,0,0.16776638403177377,-0.9411824346676324,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
155,0,0,1,1,-0.748256643468627,1,0,0,0,0,0,0,1,1,0.5377241254735309,-0.4969397228016485,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2295,1,0,0,0,-1.2781075151991979,0,0,0,0,0,0,0,0,1,-1.312064581735254,-0.9937909938511668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6914,1,1,1,0,0.4337183780841851,1,1,0,1,1,0,1,1,1,1.2710035950576408,0.9401022853817455,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1089,0,0,0,0,-0.6667411247408468,1,1,0,0,0,0,0,0,1,0.3336667165168665,-0.507271973328063,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2940,1,1,0,0,0.8412959717230858,0,0,0,1,1,0,1,1,1,-0.3398886333726101,0.2528644278732222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5952,0,0,0,1,-1.1558342371075276,1,1,1,1,1,1,1,1,1,-1.3021105617861484,-0.9677731092633302,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
930,0,0,0,0,-0.6667411247408468,1,0,0,1,0,0,0,0,0,0.3452797397908229,-0.47048123051545726,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2909,0,0,0,0,0.4337183780841851,1,0,0,1,0,1,0,0,0,-0.30670856687559156,0.07208308923834662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4518,1,1,0,0,-0.9928031996519674,1,1,0,0,1,0,0,0,1,0.5493371487474872,-0.7466981966139301,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6458,1,0,1,1,-1.0743187183797476,1,0,1,0,0,0,0,0,1,-0.5157429858068086,-0.8746066114462586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3247,0,0,0,0,1.615693399636997,1,1,0,1,1,1,1,1,1,1.5563521669320002,2.5256070575257077,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6392,0,0,1,1,1.1266002872703162,0,0,0,1,0,0,1,1,1,-0.49583494590859745,0.34755102224961676,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5218,1,0,1,1,-1.318865274563088,1,0,1,1,1,1,1,1,1,-1.492895944144005,-1.004872277464784,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7030,0,0,0,0,-1.2373497558353077,1,0,1,1,1,1,1,1,1,-1.4812829208700486,-0.9875784253043675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6078,0,0,1,0,0.922811490450866,1,1,1,1,1,1,1,1,1,0.8446397405709526,1.1615737449596644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6559,0,0,1,0,0.963569249814756,1,0,0,0,1,1,1,1,1,1.1283293091204611,1.4931530683563876,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1698,1,0,1,1,1.5749356402731072,1,1,0,1,0,1,0,0,1,0.667126384811903,1.705922525891804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6622,1,0,0,0,-1.2373497558353077,1,1,0,0,0,0,0,1,0,-0.08772012799526924,-0.9527483867494395,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7002,0,0,1,0,1.2896313247258766,1,1,0,1,0,1,1,1,1,1.3506357546504855,1.988946880929855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5946,0,0,0,0,0.39296061872029503,1,0,1,1,1,1,0,1,0,0.30546365999440095,0.38769038356971725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3831,1,1,1,0,-0.29992129046583615,1,1,1,0,0,0,0,1,1,0.8081416674242319,-0.045471044682649765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6950,0,0,1,1,-1.1150764777436375,1,0,1,0,0,0,0,0,1,-0.507447969182554,-0.9024089572124312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6403,1,0,1,1,1.615693399636997,1,1,1,1,1,1,1,1,1,1.7222524994170931,2.668672377181433,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
985,0,1,1,0,0.026140784445284396,1,1,0,1,0,0,0,0,1,0.5277701055244249,0.16560207321410175,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1821,1,1,1,0,-0.014616974918605675,1,1,0,0,0,0,0,1,0,0.6837164180604123,0.16762886862653267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
587,1,0,1,1,-1.1150764777436375,1,0,1,1,1,1,1,1,0,-1.4796239175451977,-0.9673765623348111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6716,0,0,1,0,-1.1965919964714178,1,1,0,0,0,0,0,0,1,0.3120996732938043,-0.9044137222399445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5493,0,1,1,0,-1.0743187183797476,1,1,0,0,0,0,0,1,1,0.6521953548882445,-0.7956276815162039,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6408,1,0,0,0,1.4934201215453269,1,1,0,0,1,1,1,1,1,1.3871338277972058,2.233065576203199,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6998,0,0,0,0,-0.789014402832517,1,0,0,0,0,0,0,1,1,0.5244520988747232,-0.5590654082696412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4457,1,0,1,1,-0.42219456855750637,1,0,1,0,0,0,0,0,0,0.3419617331411212,-0.31137779063962595,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6086,1,0,1,0,1.1673580466342064,1,1,1,0,1,0,0,1,1,0.17274339400632674,0.85744428117043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3557,0,1,0,0,0.026140784445284396,0,0,1,1,1,0,1,1,1,-0.1739883008875173,-0.1744809787608645,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1395,1,0,1,0,0.35220285935640494,1,1,0,0,1,0,1,1,1,0.27560160014708407,0.3174795468369181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
264,0,0,1,0,0.5152338968119653,1,1,1,1,1,1,1,1,0,1.612758279976932,1.212375812579945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3547,1,1,1,0,1.534177880909217,1,1,1,1,1,1,1,1,0,0.8413217339212504,1.785672519293979,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4386,1,0,1,1,0.922811490450866,1,0,1,1,0,1,0,0,0,-0.23703042723185275,0.3373950148025443,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6425,1,0,1,1,0.8005382123591958,0,0,1,0,1,0,0,1,0,-0.6783253116421994,-0.0020050952399724934,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6043,1,0,0,0,-1.1965919964714178,0,0,0,0,1,0,1,0,1,-0.8143635842799757,-0.9472628209049254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3864,0,0,0,0,-0.09613249364638582,1,1,0,1,0,0,1,1,1,1.178099408865989,0.30981297288554893,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5841,1,1,0,0,1.534177880909217,0,0,0,0,0,0,1,1,1,-0.6451452451451809,0.4334695234287557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2400,0,0,0,1,-0.9520454402880774,1,0,1,0,1,1,0,1,0,0.9392029300874553,-0.6214334279717291,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5082,1,0,1,1,-0.46295232792139646,1,0,1,1,1,1,1,1,0,-1.4895779374943035,-0.8506155222708529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3711,0,0,1,1,0.922811490450866,1,1,1,1,0,1,0,1,1,0.3668467830138851,0.8739891002436438,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
246,1,0,0,0,0.35220285935640494,1,1,0,0,1,0,0,1,0,0.010161068170935603,0.11065829322928833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1594,0,0,0,1,1.2081158059980965,1,1,1,1,1,1,1,1,0,-1.2838615252127883,-0.2828484421711683,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6846,0,0,0,0,-1.2781075151991979,1,1,0,0,1,0,0,0,1,0.49293103570255553,-0.9698219350606787,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6301,0,1,0,0,1.4119046028175468,1,1,0,1,0,0,0,0,0,-0.3249576034489519,0.6366117027551252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
923,0,0,1,0,1.2488735653619865,1,1,1,1,0,0,1,1,1,0.4979080456771085,1.1039422580148879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4339,1,0,1,0,0.22992958126473476,1,1,0,0,1,1,0,1,0,0.14288133415900983,0.1713079429077932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
669,0,0,1,0,1.534177880909217,0,0,0,1,1,1,1,1,0,-0.2287354106075981,0.7748743984987858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3604,1,0,1,1,0.22992958126473476,1,0,1,1,1,1,1,1,0,-1.496213950793707,-0.6888243754350589,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1910,0,0,1,1,-1.1150764777436375,0,0,0,1,0,0,0,0,1,-1.1345512259762047,-0.9312026702999018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4896,1,0,0,0,-0.34067904982972624,1,0,0,0,1,0,0,0,1,-0.49749394923344825,-0.4903306073263301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3958,1,0,1,0,-0.6667411247408468,1,1,0,0,0,0,0,0,1,0.30380465666954964,-0.4390438712378594,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2696,0,0,0,0,1.452662362181437,0,0,1,0,1,1,0,0,0,-0.8558386674012488,0.1932281759009325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2591,0,0,1,1,1.004327009178646,1,1,0,1,0,0,1,1,1,1.1913714354647962,1.4676859433914942,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1781,1,1,1,0,1.1266002872703162,1,1,0,1,1,0,1,1,1,1.3157966848286158,1.7883381958690243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3013,0,0,0,0,-0.13689025301027588,1,1,0,0,0,0,1,1,1,0.20924146715304695,-0.08836420411746604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2307,0,0,1,1,-0.9520454402880774,1,0,0,1,0,1,1,0,1,0.03006910806914655,-0.7434597300310242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4194,0,0,1,0,1.5749356402731072,1,1,1,1,1,1,1,1,1,-1.285520528537639,-0.21094126579970424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3690,0,0,0,0,-0.34067904982972624,0,0,0,1,1,0,1,1,1,-0.3498426533217158,-0.45840857958054226,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
687,1,1,0,0,-1.2373497558353077,1,0,1,0,0,0,0,0,1,-0.5124249791571067,-0.9647329161446837,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
612,1,0,0,1,1.3711468434536567,1,0,1,1,1,1,1,1,0,-1.4646928876215395,-0.4069235700278121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3200,1,0,1,0,0.8820537310869759,1,1,0,1,1,0,1,1,1,1.3141376815037649,1.320721245605331,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2267,0,0,1,0,1.615693399636997,1,1,1,1,1,1,1,1,1,1.6243713032508886,2.5747127855073235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6751,1,0,0,0,0.8005382123591958,1,0,1,1,1,1,1,1,0,-1.494554947468856,-0.5532273562664434,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5344,1,0,0,1,1.5749356402731072,1,0,1,1,1,1,1,0,1,0.40500385948545664,1.4284718582379383,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1898,0,1,0,0,-1.1150764777436375,1,0,0,0,0,0,0,1,0,0.4730229958043446,-0.8381463244074189,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4441,1,0,1,0,0.39296061872029503,1,0,1,1,1,1,1,1,0,-1.474646907570645,-0.63674454548955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
258,0,0,1,0,-1.2373497558353077,1,0,0,0,0,0,0,0,1,-0.6667122883682429,-0.9693813273623242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2924,1,0,0,0,-0.8705299215602972,1,0,0,1,0,0,0,0,1,0.32703070321746275,-0.6414810782468615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2822,0,0,1,1,0.35220285935640494,1,1,1,1,1,1,0,1,0,0.5045440589765123,0.46067704880214977,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3339,0,0,1,1,1.452662362181437,1,1,1,1,1,1,1,1,0,0.7733025976023624,1.7101082990261722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3525,0,1,1,0,0.7190226936314156,1,1,0,1,1,0,1,0,1,1.0072220664063432,1.149126577481148,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2285,1,0,1,0,0.8412959717230858,1,1,1,0,1,0,0,1,0,0.9690649899347722,1.2110319590999636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
484,0,0,1,1,-0.9928031996519674,1,0,0,1,0,0,1,0,1,0.6256513016906298,-0.7052370121987662,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2211,0,0,1,0,0.7190226936314156,1,1,1,0,1,0,1,1,1,1.317455688153467,1.3007837472547872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4347,0,0,0,0,0.7190226936314156,1,0,0,1,0,1,1,1,1,1.178099408865989,1.2151075803097433,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2555,0,0,0,0,-0.9928031996519674,1,0,1,0,0,0,1,0,1,-0.1557392643141572,-0.7899658725923479,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,0,0,0,0,-0.9112876809241872,0,0,1,0,0,0,0,0,0,-1.1594362758489687,-0.8718528133315425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3657,0,0,1,1,0.18917182190084467,1,1,1,1,1,1,1,1,1,-1.3469036515571233,-0.6251345326379074,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5964,0,0,1,1,0.6782649342675255,1,0,1,0,1,1,0,0,0,-0.09767414794437472,0.32759149351415534,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2426,0,0,1,0,-0.6259833653769568,0,0,0,1,1,0,0,0,1,-0.9636738835165591,-0.7202176739428212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1814,1,0,1,1,-0.8297721621964071,1,0,1,1,1,1,1,1,0,-1.492895944144005,-0.8910412785948837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2274,1,0,1,1,-0.38143680919361633,1,0,1,0,0,1,1,1,1,1.1664863855920322,0.022316449709199278,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1011,0,0,1,1,1.5749356402731072,0,0,1,1,0,1,1,1,0,-0.20053235408513229,0.8215567841394513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6647,0,0,1,1,1.5749356402731072,1,0,1,0,1,0,1,1,0,0.42657090270851844,1.4512292458579517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1067,1,0,1,0,-0.34067904982972624,1,0,1,0,0,1,0,1,1,0.8147776807236357,-0.031041142561537963,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1991,1,0,1,1,0.5152338968119653,1,1,0,1,1,0,1,1,0,0.46638698250494076,0.5816018316155586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3970,1,0,1,1,0.39296061872029503,1,0,1,0,0,1,0,1,0,-0.03297301827518843,0.21268100578328633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4994,0,0,0,0,-0.5852256060130667,1,0,1,0,0,0,1,1,1,1.0404021329033617,-0.23790645693900325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3867,0,0,1,0,-0.2591635311019461,1,0,0,1,1,0,1,1,1,0.29219163339559334,-0.16520618671050105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6908,1,0,0,1,-0.9520454402880774,1,0,0,0,0,0,1,0,0,-0.31002657352529345,-0.806708965129821,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3048,0,0,0,0,-1.2373497558353077,1,0,0,0,0,0,0,0,0,-0.6716892983427957,-0.968434020810862,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
781,0,0,1,1,-1.1150764777436375,1,0,0,0,0,0,0,0,0,-0.6600762750688394,-0.9077403103625216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6836,1,1,1,0,-1.0743187183797476,1,0,0,1,0,0,0,1,1,0.647218344913692,-0.7761307908640147,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1749,1,1,0,0,0.8005382123591958,1,1,0,1,1,1,1,1,1,1.5281491104095346,1.5647518193390035,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2791,1,0,0,0,1.004327009178646,1,0,1,0,1,0,1,1,1,0.3203946899180589,0.8973853690262711,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1091,1,0,0,0,-0.13689025301027588,1,0,0,0,1,1,1,1,1,0.3535747564150775,-0.01619266312698921,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6300,0,0,1,1,1.4119046028175468,1,1,1,1,1,1,1,1,1,-1.3203595983595087,-0.2645411923045364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5994,0,0,0,0,0.39296061872029503,1,1,1,0,1,0,1,1,1,1.3439997413510818,0.9341320510690411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5709,0,0,0,0,-0.8297721621964071,1,0,1,1,1,1,1,1,0,-1.5061679707428126,-0.9040832664661786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2608,1,0,1,1,-1.0335609590158574,0,0,1,0,0,1,0,0,1,-1.0018309599881305,-0.8818325776992734,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5771,0,0,0,0,-0.8297721621964071,1,0,1,1,1,1,1,1,0,-1.4696698975960922,-0.8874062650834585,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2290,0,0,1,0,-0.789014402832517,0,0,0,0,1,0,1,1,1,-0.529015012405616,-0.7257913613270063,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1727,1,0,0,0,-0.055374734282495744,1,1,0,1,0,1,1,0,1,0.21090047047789778,-0.049568696277347044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
610,1,0,1,1,-0.9520454402880774,0,0,0,1,0,0,0,0,1,-1.1528002625495648,-0.8951829909594164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
343,1,0,0,0,1.2488735653619865,1,0,1,1,1,1,1,1,0,-1.4663518909463902,-0.41967916289517654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5488,1,1,1,0,0.5152338968119653,1,1,0,1,1,1,1,0,1,1.1283293091204611,0.9892300437482787,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3750,0,1,1,0,-0.8297721621964071,1,0,1,0,1,1,1,1,1,0.48131801242859923,-0.5890047013728336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3215,1,0,1,0,0.35220285935640494,1,1,0,1,0,0,0,0,1,0.5161570822504686,0.5103775971765441,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
97,1,0,0,0,-1.1150764777436375,1,0,1,1,1,1,1,1,0,-1.44810285437303,-0.9547090910071174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4409,1,1,1,0,1.5749356402731072,0,0,1,1,1,1,0,0,0,-0.6086471719984605,0.4726615781973939,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1537,0,0,1,1,1.615693399636997,1,1,0,1,0,1,1,1,1,0.4730229958043446,1.5198759252615914,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3588,1,0,1,0,-0.9520454402880774,1,1,0,1,1,0,0,1,1,0.14454033748386066,-0.7167368731258201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3648,0,0,1,1,0.7597804529953057,1,1,0,0,1,0,0,1,1,0.8446397405709526,1.0020296973854788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5601,0,0,1,1,0.10765630317306454,0,0,0,0,0,1,1,0,0,-0.7894785344072117,-0.3952474660214163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1517,1,0,1,0,0.963569249814756,1,1,1,0,0,0,1,1,1,1.1897124321399453,1.4250571485756904,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6192,0,1,0,0,-0.5852256060130667,1,0,0,1,0,0,0,0,1,0.3320077131920157,-0.43446155117497204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3669,1,0,0,0,0.47447613744807515,1,1,1,1,1,0,1,1,1,1.5530341602822986,1.160780651102626,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2090,0,0,1,1,0.6375071749036355,0,0,0,0,0,1,0,0,1,-1.1677312924732233,-0.37786549232132893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
572,0,0,0,0,-0.8705299215602972,1,0,0,0,1,1,0,1,0,0.0068430615212339355,-0.6976585597870678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6398,1,0,1,1,1.5749356402731072,1,1,0,1,1,0,1,1,1,1.3705437945486965,2.3982494023163228,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5843,1,1,1,0,0.10765630317306454,1,1,0,0,1,0,0,0,1,0.5609501720214435,0.23554854532788796,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3062,1,1,1,0,-0.34067904982972624,0,0,0,0,1,1,0,0,0,-1.0101259766123851,-0.6399609816875382,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4449,0,0,0,0,1.1266002872703162,1,1,0,1,1,0,1,1,0,1.3274097081025724,1.7858487623733212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5091,1,0,0,0,-1.0743187183797476,0,0,0,1,0,0,0,0,1,-1.1345512259762047,-0.9129174508181875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5326,1,0,1,1,-0.7074988841047369,1,0,1,1,1,1,1,1,1,-1.4829419241948996,-0.8779552299537533,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4701,1,1,0,0,-0.46295232792139646,1,1,0,1,1,0,1,1,1,1.3157966848286158,-0.0038776779579793685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
370,1,0,1,1,0.026140784445284396,1,0,1,1,1,1,1,1,0,-1.4630338842966883,-0.7007428136755497,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
